,smiles,ChEMBL_ID,activity_IC50,binding_score
3841,CC(C)(C)C(=O)C1=C(O)C(=O)N(C1c1ccccc1OCCO)c1ccc(cc1)-c1ccsc1,CHEMBL4466252,3.9030899869919438,-9.267
3842,CCCCOc1ccc(cc1)-c1cc[n+](C)[nH]1,CHEMBL347303,4.283301228703549,-6.82226
3843,CCC(=O)N1CCc2cc(ccc12)-c1cncc2ccccc12,CHEMBL3287179,4.698970004336019,-9.46941
3845,CC1(CCCN(C1)C(=O)NCc1ccc(cc1)-c1ccc2[nH]ccc2c1)c1ccccc1,CHEMBL1078264,4.0,-11.11895
3846,COc1ccc(OC[C@]2(C[C@H]2C(=O)Nc2ccc(cn2)C#N)c2ccccc2)cc1OC,CHEMBL3343259,4.0,-9.33486
3847,COc1ccc(cn1)-c1ccc(NC(=O)Nc2cc(nn2-c2ccc(C)cc2)C(C)(C)C)cc1,CHEMBL2425160,4.0,-9.46287
3848,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(cc1)-c1ccncc1)C(C)(C)C,CHEMBL2425158,4.0,-10.05659
3849,Oc1cccc(c1)-c1ccc2c(c(O)ccc2c1)-c1cccc(O)c1,CHEMBL1650652,2.4313637641589874,-10.71134
3852,C[C@@H](CNc1cccc2n(ncc12)-c1ccc(F)cc1)NS(=O)(=O)c1c(C)cc(C)cc1C,CHEMBL3261407,3.8976270912904414,-10.47698
3854,O=C(NC1CC1c1ccccc1)N1CCC(CC1)n1ccnn1,CHEMBL564975,4.0,-8.80868
3857,CS(=O)(=O)Cc1cc(nc(n1)-c1ccccc1)N1CCCC1,CHEMBL271620,4.698970004336019,-8.15969
3858,Cl.Cc1ccc(Sc2ccccc2N2CCNCC2)c(Cl)c1,CHEMBL2204363,4.6020599913279625,-8.04295
3859,CCN1CCC(CC1)Oc1ccc(nc1)C(=O)Nc1ccc(NC(=O)Nc2cc(on2)C(C)(C)C)cc1,CHEMBL2203434,4.6020599913279625,-7.58478
3860,Cc1ccc2c(cccc2n1)N1CCN(CCc2cccc-3c2OCc2c(ncn-32)C(N)=O)CC1,CHEMBL1241913,3.9542425094393248,-10.92427
3861,CCn1c(nc2cnc(cc12)C1CC1)[C@@H](C)NS(=O)(=O)c1ccc(nc1)C#N,CHEMBL3605558,4.301029995663981,-8.14681
3862,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1[C@@H](COc1ccccc1O)CC#N,CHEMBL270666,4.819543935541868,-9.17615
3865,CCCCCCCCCCCC(=O)OCC(CCP(O)(=O)OCCNC(=O)c1ccc(Cn2c3nc(OCCOC)nc(N)c3[nH]c2=O)cc1)OC(=O)CCCCCCCCCCC,CHEMBL4107005,4.523746466811565,-8.2109
3867,COc1cccc(CN(CCO)C(=O)Nc2ccc(cc2)-c2cn[nH]c2)c1,CHEMBL2332065,3.3010299956639813,-8.98165
3868,Cc1ccc(cn1)S(=O)(=O)c1ccc(CNC(=O)N2Cc3ccncc3C2)cc1,CHEMBL2419515,1.8864907251724818,-10.22184
3870,CC(Cc1cnn(c1C)-c1ccc(O)cc1)C(=O)Nc1ccccc1C(O)=O,CHEMBL1086104,4.342422680822207,-10.09024
3871,Cl.Clc1ccccc1-n1[nH]c2cc(=O)n3CCCN(Cc4ccccc4)Cc3c2c1=O,CHEMBL1927147,4.3979400086720375,-10.88393
3872,O=C(NC1CC1c1ccccc1)N1CCC(CC1)c1nnco1,CHEMBL561379,4.0,-8.86687
3873,Cl.Cl.Cl.NCc1ccc(o1)-c1cnccc1-c1cccnc1,CHEMBL4165895,4.447158031342219,-7.85687
3874,Nc1nccn2c(nc(-c3ccc4ccc(nc4c3F)-c3ccccc3)c12)[C@H]1CC[C@@H](CC1)C(=O)Nc1nc2ccccc2[nH]1,CHEMBL1667948,3.9912260756924947,-13.06133
3876,CN(C)C(=O)COc1ccccc1C1N(C(=O)C(O)=C1C(=O)C(C)(C)C)c1ccc(cc1)-c1ccsc1,CHEMBL4459015,4.2552725051033065,-8.93035
3877,CC(CC(=O)NC1=C(CCCC1)C(O)=O)c1csc(n1)-c1ccc(O)cc1Cl,CHEMBL482481,3.7075701760979363,-9.43504
3878,CCC(=O)N1CC[C@@H](C1)N(Cc1cc(F)ccc1C)c1ccc(C#N)c(Cl)c1,CHEMBL590100,3.462397997898956,-8.93406
3879,NC(=O)c1ccc(Cc2ccccc2)cc1-c1cccc(CCC(O)=O)c1,CHEMBL4457557,4.301029995663981,-9.56884
3880,CCCCCCc1nc2cc(\\C=C\\C(=O)NO)ccc2n1CCN(C)C,CHEMBL1830424,4.017033339298781,-7.8281
3882,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,CHEMBL808,2.3010299956639813,-7.87981
3884,Cl.OC[C@H](O)Cn1c2ccccc2n(C2CCN(C[C@H]3[C@H]4CC[C@H](C4)C33CC3)CC2)c1=O,CHEMBL564840,5.0,-10.2505
3886,Cn1nccc1Nc1ccc2OC3(CCN(CC3)C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC(=O)c2c1,CHEMBL495793,4.0,-9.59728
3887,Cl.CC(C)N(CC1CNC1)Cc1ccc(Cl)c(Cl)c1,CHEMBL3331503,4.514547752660286,-6.41247
3888,Cc1nc2c(OCc3c(C)cccc3C)cc(cn2c1C)-n1ccccc1=O,CHEMBL498434,4.3222192947339195,-9.8245
3889,Cc1nc2c3N[C@@H](CCc3c(cn2c1C)-n1ccccc1=O)c1ccccc1,CHEMBL525001,3.7481880270062002,-10.35397
3890,Cc1nc2c(N[C@H]3CCc4ccccc34)cc(cn2c1C)-n1ccccc1=O,CHEMBL521724,3.3979400086720375,-10.35525
3892,Cc1nc2c(NCc3c(C)cccc3C)cc(cn2c1C)-n1cc(ccc1=O)C(N)=O,CHEMBL496386,4.278753600952829,-10.51128
3893,Cn1c2ccc(cc2c(=O)n(Cc2ccc(cc2)C(O)=O)c1=O)C#CCc1ccccc1,CHEMBL496942,3.3979400086720375,-10.54454
3894,CCCCOc1ccc(cc1)-c1ccnn1C,CHEMBL151037,3.8115750058705933,-6.32051
3895,C[C@H](N1CC[C@@](CC(C)(C)O)(OC1=O)c1ccccc1)c1ccc(cc1)-c1ccc(=O)n(n1)C1CC1,CHEMBL3645519,4.459392487759231,-11.7456
3897,Fc1ccccc1C(=O)N1CCN(CCN2CC[C@H](C2)NC(=O)CNC(=O)c2cccc(c2)C(F)(F)F)CC1,CHEMBL1093802,4.0,-11.05343
3898,CCOC(=O)c1ncn-2c1COc1c(CCN3CCN(CC3)c3cccc4nc(C)ccc34)cccc-21,CHEMBL1241640,3.6020599913279625,-10.71184
3899,Cc1nn(Cc2cccc(C)n2)c2cccc(NC(=O)c3csc4c(N)ncnc34)c12,CHEMBL4483816,4.301029995663981,-10.2558
3900,COC(=O)c1ccc(CS(=O)(=O)c2ccc3nc(N)sc3c2)cc1,CHEMBL4446494,4.0,-8.25272
3901,Nc1nc2ccc(cc2s1)C(=O)NCc1ccccc1,CHEMBL4469761,4.3979400086720375,-8.60712
3902,Nc1nc2ccc(cc2s1)S(=O)(=O)Cc1ccc(cc1)C#N,CHEMBL4464690,4.3979400086720375,-7.96146
3904,COc1cc(c(C)cc1-n1c2ccc(cc2ccc1=O)S(=O)(=O)Nc1ccon1)-c1cc(F)cc(F)c1,CHEMBL3935302,4.2552725051033065,-11.15771
3905,Cc1cc(Nc2ncc(-c3nc(cs3)-c3ccccc3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,CHEMBL3601186,4.698970004336019,-10.98166
3906,CC(C)Oc1cc(Nc2ncc(c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)-c2ccc3ccccc3n2)ccn1,CHEMBL3601070,4.698970004336019,-10.78338
3907,Cc1cc(Nc2ncc(c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)-c2ccc3ccccc3n2)cc(C)n1,CHEMBL3601192,4.698970004336019,-11.13842
3909,COc1cc(Br)c2c(c[nH]c2c1)C(=O)OCC12CCN(CC1)CC2,CHEMBL3967401,4.0,-7.59977
3910,C[C@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1ccccc1,CHEMBL3608740,4.079181246047625,-8.55052
3911,CCc1ccc(cc1)-c1nc2-c(nc(=O)n(C)c2=O)n(C)n1,CHEMBL2420615,3.0,-8.56339
3912,CNC(=O)N1[C@@H](C2=C(CCC2=O)N(C1=O)c1cccc(c1)C(F)(F)F)c1ccc(cc1S(C)(=O)=O)C#N,CHEMBL3617975,4.698970004336019,-8.70614
3913,Nc1cc(CN2CCC(F)(CC2)C(=O)N2CCC(CC2)N2Cc3ccccc3-c3ccccc3C2)ccn1,CHEMBL2436633,4.477121254719663,-12.08677
3914,CCn1ccc(n1)-n1nnc2CN([C@@H](C)Cc12)C(=O)c1cccc(c1Cl)C(F)(F)F,CHEMBL4077411,3.3979400086720375,-9.36293
3915,CN1CCN(Cc2ccc(cc2)-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)CC1,CHEMBL2436978,4.477121254719663,-10.58762
3916,COc1cc(C=C2CCCN3[C@@H](C)[C@H](ON=C23)c2cc(F)cc(F)c2)ccc1-n1cnc(C)c1,CHEMBL4643105,4.518513939877887,-10.66456
3917,CC(=O)c1ccc(cc1)-n1nc(c2CCCCc12)C(F)(F)F,CHEMBL1649661,3.6020599913279625,-9.15964
3919,Cl.NC(=O)[C@@H]1CC[C@@H](N1)c1ccc(OCc2ccccc2F)cc1,CHEMBL3544912,5.0,-9.06249
3920,Cc1nn(-c2cncc(c2)[C@@](C)(O)C(F)(F)F)c2ccccc12,CHEMBL4080256,3.57978359661681,-8.44498
3921,Cn1cc(cn1)-c1nc2c(N3CCN(Cc4cccnc4)CC3)c(Br)cnc2[nH]1,CHEMBL3898132,1.4771212547196624,-8.74106
3922,COc1cc(c(F)cc1-n1c2ccc(cc2cnc1=O)S(=O)(=O)Nc1ccon1)-c1cccc(F)c1,CHEMBL4071624,3.6020599913279625,-11.08674
3923,CC(C)OC(=O)N1CCC(CC1)n1ncc2c(Oc3ccc(cc3)S(C)(=O)=O)ncnc12,CHEMBL3114880,3.778151250383644,-9.01376
3924,CC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,CHEMBL3582243,3.931610406362962,-9.36033
3926,CCn1nc(cc1Nc1nc(cs1)-c1ccc(c(F)c1)-n1cnc(C)c1)C(C)(C)C,CHEMBL4438330,5.0,-8.72768
3927,COc1cnc(C(=O)Nc2ccc(F)c(c2)[C@]2(C)CO[C@](C)(C(N)=N2)C(F)(F)F)c(C)c1,CHEMBL5075177,4.301029995663981,-9.87809
3928,Cc1c(F)cc(cc1-c1ccc(cc1)C(=O)NCC(C)(C)O)C(=O)NC1CC1,CHEMBL1784171,4.199999947261554,-9.27534
3929,C[C@H](N1CC[C@@](CCO)(OC1=O)c1ccc(F)cc1)c1ccc(OC(F)F)cc1,CHEMBL3645527,4.390935107103379,-9.03727
3931,Cl.Cl.CCc1ccncc1C#CCN,CHEMBL4175429,4.698970004336019,-6.05956
3932,CCN([C@H]1CC[C@@H](CC1)N(C)CCOC)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C#CCN1CCOCC1,CHEMBL3672841,5.0,-9.3179
3933,Fc1cncc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)c(F)n2)c1,CHEMBL3673943,3.6989700043360187,-9.44134
3934,Cn1cc(-c2ccc3N(CCc3c2F)C(=O)Cc2cccc(n2)C(F)(F)F)c2c(N)ncnc12,CHEMBL2441342,4.283301228703549,-10.78855
3935,Nc1nc2[C@@H](CCc2s1)C(=O)Nc1ccc(C[C@@H]2CC[C@@H](N2)[C@H](O)c2ccccc2)cc1,CHEMBL3128194,5.0,-11.17641
3938,C[C@H]1N(CCn2c1nnc2-c1csc(C)n1)C(=O)c1ccc(cc1)-c1cccs1,CHEMBL3422010,4.3222192947339195,-9.23073
3939,COc1cc(ncn1)N1C(=O)N(C(=O)C11CCN(Cc2ncccc2C)CC1)c1ccc(cc1)-c1ccc(cc1)-c1ccn[nH]1,CHEMBL2041168,4.698970004336019,-10.8689
3940,Cc1cccnc1CN1CCC2(CC1)N(C(=O)N(C2=O)c1ccc(cc1)-c1ccc(cc1)N1CCOCC1)c1cc(O)ncn1,CHEMBL2041170,4.698970004336019,-1.22035
3941,FC(F)(F)c1cccc(c1)-c1ccc(Oc2ccc(cc2C#N)S(=O)(=O)Nc2ncns2)c(c1)-c1ccnc(CNCCC2CCNCC2)c1,CHEMBL4217988,3.574031267727719,-11.53622
3942,COc1ccc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c2c1,CHEMBL3947939,4.0,-7.62029
3943,Cc1ccccc1C(=CCCN1CCC[C@H](C1)C(O)=O)c1ccccc1F,CHEMBL1641613,4.0,-9.47533
3944,Clc1cc(Cl)cc(OCc2cc(=O)[nH][nH]2)c1,CHEMBL1939222,4.698970004336019,-6.94931
3945,Cc1ccc2c(cccc2n1)N1CCN(CCc2ccccc2)CC1,CHEMBL1171896,4.600000032123142,-9.61129
3946,CC1=C(C(N=C(N1)c1ccccc1)c1ccc(F)cc1)C(=O)Nc1ccc2[nH]ncc2c1,CHEMBL519680,2.806179973983887,-10.30521
3947,Cc1noc(n1)[C@H]1C[C@@H]1C(=O)NCc1ccc(-c2cccc(OC(F)(F)F)c2)c2CCN(Cc12)C(=O)NC(C)(C)C,CHEMBL3734797,3.1760912590556813,-11.31406
3948,COC(=O)C(C)(C)C(c1ccc(Nc2ccc3ccccc3c2)cc1)n1cncn1,CHEMBL1831092,4.330413773349191,-10.03062
3949,Cc1c(F)cc(cc1-c1ccc(cc1)C(=O)NCC1CCCO1)C(=O)NC1CC1,CHEMBL1784168,4.099999857942367,-9.74511
3951,CCn1nc2c(-c3ccc(Cl)cc3)c(-c3ccc(cc3)C#N)c(=O)n(Cc3ccc(nc3C)C(F)(F)F)n2c1=O,CHEMBL3260745,4.6020599913279625,-9.61649
3952,OC(=O)c1cncc(n1)C1=C(CCC1)c1cc(Cl)ccc1OCc1ccc(F)cc1F,CHEMBL389996,4.079181246047625,-10.04972
3953,CCn1nc(cc1Nc1nc(cs1)-c1ccc(c(OC)n1)-n1cnc(C)c1)C1(C)CC1,CHEMBL4749020,5.0,-8.88295
3954,O=c1nc(OC[C@H]2COCCO2)cc2-c3ccc(cc3CCn12)C#CC1CC1,CHEMBL3717363,4.4996870826184034,-8.90507
3955,COc1cc2C3CC(O)C(CC(C)C)CN3CCc2cc1OCC(F)(F)F,CHEMBL4854730,5.0,-9.06307
3957,CC(C)(C)Sc1c(CC(C)(C)C(O)=O)n(Cc2ccc(cc2)-c2nccs2)c2ccc(OCc3ccccn3)cc12,CHEMBL539650,0.9590413923210935,-10.13147
3958,Cc1ccc(cn1)-c1ccc(Cn2c(CC(C)(C)C(O)=O)c(SC(C)(C)C)c3cc(OCc4ccccn4)ccc23)cc1,CHEMBL553174,1.0,-10.28226
3960,CCOC(=O)NC(=O)c1ccsc1NC(=O)c1nc2cnccc2s1,CHEMBL4447540,2.0,-7.70058
3961,CCCCOc1ccc(cc1)-c1ncc[nH]1,CHEMBL150999,4.434568904034199,-6.3118
3962,C[C@@H]1CN(CCN1C(=O)C(=O)c1c[nH]c2ncccc12)C(=O)c1ccccc1,CHEMBL442078,3.8976270912904414,-10.26395
3963,COc1cnc2[nH]cc(Cc3ccc(NCc4ccc(OC)nc4)nc3F)c2c1,CHEMBL3673946,3.6989700043360187,-8.52273
3964,CC(C)(C)OC(=O)N[C@@H]1CCN(C1)C(=O)OC1C2CC3CC(C2)CC1C3,CHEMBL1270215,4.056904851336473,-8.07915
3965,CN1CC[C@@H](C1)N(Cc1ccccc1C(F)(F)F)c1ccc(C#N)c(Cl)c1,CHEMBL558664,3.041392685158225,-8.39926
3966,O[C@H](C[C@H]1c2c(cccc2F)-c2cncn12)[C@H]1CC[C@H](O)CC1,CHEMBL3989951,5.0,-8.89184
3967,NC(=O)[C@]12CC3CC(C1)[C@H](OC(=O)N1CC[C@@H](C1)Nc1ncccc1C(F)(F)F)C(C3)C2,CHEMBL1271428,3.9030899869919438,-9.91751
3968,COc1nc(ccc1-n1cnc(C)c1)-c1csc(Nc2c3CCCc3nn2CCF)n1,CHEMBL4759910,5.0,-9.08456
3969,CC(C)(C)OC(=O)N1CCC(CC1)n1ncc2c(Oc3ccc(cc3)S(C)(=O)=O)ncnc12,CHEMBL3114905,3.4771212547196626,-9.0951
3970,COc1ccc(C(=O)NC(=O)Nc2ccc3C(=Cc4[nH]c(C)c(C(=O)NCCN5CCCC5)c4C)C(=O)Nc3c2)c(F)c1,CHEMBL3329684,4.0,-5.13067
3971,Clc1ccc(CN(C2CC2)C2CNC2)cc1Cl,CHEMBL3331484,4.110589710299249,-6.34945
3972,CS(=O)(=O)c1ccc(cc1)C(=O)N1CCC(CC1)c1ccc(cc1C(F)(F)F)C(=O)NC(N)=N,CHEMBL2170632,4.477121254719663,-9.85511
3973,NC(=N)NC(=O)c1ccc(C2CCN(CC2)C(=O)c2ccc(F)cc2)c(c1)C(F)(F)F,CHEMBL2170643,3.9030899869919438,-10.95878
3974,COc1cc(ccc1-c1nc2c(N[C@@H]3[C@@H]4C[C@@H](C=C4)[C@@H]3C(N)=O)c(Cl)cnc2[nH]1)N1CCN(C)CC1,CHEMBL3218855,4.477121254719663,-9.45609
3975,Cc1ccoc1C(=O)Nc1ccc(cc1F)N1C(=O)c2ccc(Cl)cc2C1=O,CHEMBL3759901,4.477121254719663,-9.91974
3976,OC(=O)C(F)(F)F.NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3ccc(NC(=O)CCN4CCN(CC4)CCC(=O)Nc4ccc(C[C@@H](NS(=O)(=O)Cc5ccccc5)C(=O)N2)cc4)cc3)cc1,CHEMBL2315243,5.0,-8.0207
3977,C[C@H]1N(CCn2c1nnc2-c1csc(n1)-c1ccc(F)cc1F)C(=O)c1ccc(cc1)-c1cccs1,CHEMBL3422009,3.4771212547196626,-10.29861
3978,C[C@H](N1CC[C@@](CC(C)(C)C#N)(OC1=O)c1ccccc1)c1ccc(cc1)-c1ccc(=O)n(C)c1,CHEMBL3664657,4.462397997898956,-11.50259
3980,CS(=O)(=O)N1CC[C@@H](C1)N(Cc1ccccc1Br)c1ccc(C#N)c(Cl)c1,CHEMBL592017,2.838849090737255,-8.39659
3981,OC(=O)C(F)(F)F.Clc1ccccc1CN(CC1CNC1)c1ccccc1,CHEMBL3331508,2.5563025007672873,-8.02305
3982,CCCS(=O)(=O)c1ccc2[nH]c(nc2c1)-c1ccc(=O)n(c1)-c1ccccc1,CHEMBL2070158,4.301029995663981,-9.88722
3983,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(cc1)-c1ccc(N)nc1)C(C)(C)C,CHEMBL2425157,4.0,-10.15019
3984,Cc1n[nH]c(C(O)=O)c1Cc1cc2ccccc2s1,CHEMBL2022571,4.0,-8.02982
3985,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CCCOC1,CHEMBL2386653,4.0,-7.44587
3987,Fc1ccccc1-c1c[nH]cc(C(=O)Nc2ccc3\\C(=C\\c4ccc[nH]4)C(=O)Nc3c2)c1=O,CHEMBL3322590,1.6020599913279625,-9.69001
3988,FC(F)(F)Oc1ccccc1CNC(=O)N1CCC(CC1)Oc1ccncc1,CHEMBL1085744,2.9030899869919438,-8.76491
3989,Fc1ccc(cc1)C(CCNC(=O)N1CCC(CC1)Oc1cnccn1)c1ccc(F)cc1,CHEMBL1083622,3.462397997898956,-9.95328
3990,OC(c1nc(c[nH]1)-n1ccc(NC(=O)c2cscn2)cc1=O)c1cccc(c1)C(F)(F)F,CHEMBL3809890,3.863322860120456,-9.93042
3991,OC(=O)CCCCC1(CCCN(C1)C(=O)Nc1ccc(Cl)cc1)c1ccccc1,CHEMBL1078657,4.0,-9.73258
3992,CN[C@@H]1CC[C@@H]([C@@H](C1)NC(C)=O)N1CC[C@H](Nc2ncnc3ccc(cc23)C(F)(F)F)C1=O,CHEMBL4760098,4.6020599913279625,-9.90304
3994,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,CHEMBL1483,4.477121254719663,-6.79886
3995,Cn1nc(NCC(=O)NC2CN(C2)[C@H]2CC[C@H](CC2)c2cncs2)c2cc(ccc12)C(F)(F)F,CHEMBL1834793,4.0,-9.58102
3996,CC(C)(C)CC(=O)Nc1ccc(cc1)C(=O)Nc1nccs1,CHEMBL1671922,4.6020599913279625,-7.52309
3997,CCCCC(=O)Nc1ccc(cc1)C(=O)Nc1nccs1,CHEMBL1671917,4.6020599913279625,-7.32514
3998,CC(C)(C)Sc1c(CC(C)(C)C(O)=O)n(Cc2ccc(cc2)-c2ncccn2)c2ccc(OCc3ccccn3)cc12,CHEMBL557052,1.0,-10.44638
4005,Cn1nnnc1Cc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,CHEMBL2207099,3.1999991251967965,-8.37868
4006,Clc1cccc(CSc2nc3cc(ccc3[nH]2)S(=O)(=O)N2CCOCC2)c1,CHEMBL1585484,3.1760912590556813,-9.20986
4007,CC(=O)N[C@@H]1C[C@@H](CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(cc23)C(F)(F)F)C1=O)NC(C)(C)C,CHEMBL4781426,4.6020599913279625,-9.66485
4008,Cc1nc2c(N[C@@H]3[C@@H](O)Cc4ccccc34)cc(cn2c1C)-n1ccccc1=O,CHEMBL498840,4.986771734266245,-10.46763
4009,CNC(=O)[C@H](C)Cn1cnc2ccc(cc2c1=O)-c1cnc(OC)c(NS(=O)(=O)c2ccc(F)cc2Cl)c1,CHEMBL4632970,3.785329835010767,-10.55921
4010,OC(=O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,CHEMBL1171786,3.619999600500459,-10.02721
4012,Cc1cccc(c1)C(CC[C@H](N)C(O)=O)(c1ccccc1)c1ccccc1,CHEMBL2022995,4.3979400086720375,-9.8196
4014,Fc1ccccc1S(=O)(=O)c1cc(Cl)ccc1S(=O)(=O)N1CCC2(CC2NS(=O)(=O)C(F)(F)F)CC1,CHEMBL596579,3.3010299956639813,-10.29151
4015,Cc1nc(-c2cccc(c2)C#N)n(OCc2ccc(cc2)C#N)c1C(O)=O,CHEMBL4786038,4.0,-7.8763
4017,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,CHEMBL478834,3.4771212547196626,-8.30236
4018,Cc1cccc(c1)C(CCCN)(c1ccccc1)c1ccccc1,CHEMBL2022997,3.6334684555795866,-9.32088
4019,CS(=O)(=O)N1CC[C@@H](C1)N(Cc1ccccc1F)c1ccc(C#N)c(Cl)c1,CHEMBL584422,3.230448921378274,-8.34492
4020,Cc1nc2c(N[C@@H]3[C@@H](O)Cc4ccccc34)cc(cn2c1C)-n1cncn1,CHEMBL498251,3.724275869600789,-9.57924
4021,Cc1nc2c(NCc3ccc(F)cc3Cl)cc(cn2c1C)-n1cncn1,CHEMBL526841,3.041392685158225,-8.80624
4022,Cl.Cl.Cl.Cc1c(nc(-c2ccccc2)n1-c1ccccc1)C(=O)NCCCN1CCN(CC1)c1cccc(Cl)c1C,CHEMBL3217170,3.462397997898956,-11.32028
4025,NC(=O)[C@@]12CC3CC(C1)[C@H](OC(=O)N1CC[C@@H](C1)Nc1ccc(cn1)C(F)(F)F)C(C3)C2,CHEMBL1269894,3.380211241711606,-10.01829
4026,NC(=O)[C@@]12CC3CC(C1)[C@H](OC(=O)N1CC[C@H](C1)Nc1ccc(cn1)C#N)C(C3)C2,CHEMBL1270001,4.363611979892144,-9.27277
4027,NC(=O)[C@@]12CC3CC(C1)[C@H](OC(=O)N1CC[C@@H](C1)Nc1ncccc1C#N)C(C3)C2,CHEMBL1270002,4.477121254719663,-9.46469
4028,COc1cc(c(F)cc1-n1c2ccc(cc2ccc1=O)S(=O)(=O)Nc1ccon1)-c1ccc(Cl)c(C)c1,CHEMBL3933527,3.113943352306837,-11.14325
4029,COc1cc(ccc1-n1c2ccc(cc2ccc1=O)S(=O)(=O)Nc1ccon1)-c1cccc(c1)C(F)(F)F,CHEMBL3949600,3.322219294733919,-11.17088
4030,COc1cc(ccc1Cl)-c1cc(OC)c(cc1F)-n1c2ccc(cc2ccc1=O)S(=O)(=O)Nc1ncccn1,CHEMBL3937744,4.113943352306837,-10.40178
4031,Fc1cc(F)cc(c1)N1CCC[C@@H]1c1cc(cc2c1oc(cc2=O)N1CCOCC1)C(=O)N1CCOCC1,CHEMBL4060768,4.477121254719663,-11.64806
4032,Clc1ccc(NC(=O)c2cn[nH]n2)c(Cl)c1,CHEMBL3604174,2.6989700043360187,-7.04556
4033,CC(=O)NC1CCC(CC1)c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(cc3)C(F)(F)F)C2)n1C,CHEMBL3912801,3.778151250383644,-10.00834
4034,CC(C)n1cnc2c(NCc3ccc(cc3)-c3ccccn3)nc(NC[C@@H](O)CO)nc12,CHEMBL2089032,3.6989700043360187,-9.50794
4035,CC(C)OC(=O)N1CCC(CC1)Oc1ncnc(Oc2ccc(nc2C)S(C)(=O)=O)c1F,CHEMBL3325843,4.698970004336019,-9.23386
4036,CC(C)(c1cc(-c2cccc(CC(C(=O)c3ccc(F)cc3)c3ccc(cc3)S(C)(=O)=O)c2)c2ncccc2c1)S(C)(=O)=O,CHEMBL570839,2.3010299956639813,-12.40215
4037,CS(=O)(=O)c1ccc(Oc2ncnc3n(ncc23)C2CCN(Cc3ccc(cc3)C(F)(F)F)CC2)cc1,CHEMBL3114894,3.778151250383644,-9.97178
4038,C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@H](N1CC(F)(F)CO)c1c(F)cc(NC2CN(CCCF)C2)cc1F,CHEMBL4866043,4.0,-9.83899
4039,CC(C)(C)OC(=O)N[C@@H]1CCN(C1)C(=O)O[C@H]1C2CC3CC1C[C@](C3)(C2)C(N)=O,CHEMBL1270910,4.477121254719663,-8.68919
4041,COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc23)c1C,CHEMBL3109802,4.698970004336019,-8.52768
4042,Clc1ccccc1-c1nc2c([nH]1)c1ccc(Cc3ccccc3)cc1[nH]c2=O,CHEMBL2387600,3.716003343634799,-11.23606
4043,CC(C)COc1ncc(cc1Cl)-c1cn(C)c2cc(ccc12)C(=O)NS(C)(=O)=O,CHEMBL4279180,3.9956351945975497,-9.36777
4044,CCC(=O)N[C@@H]1CCCc2c1cncc2-c1ccc(cc1)C#N,CHEMBL3623830,4.698970004336019,-8.29784
4045,O=C(NC1CC1c1ccccc1)N1CCC(CC1)c1nc(no1)-c1nccc2ccccc12,CHEMBL552061,4.0,-11.16658
4046,CN(C)C(=O)c1ccc(cc1)N(Cc1ccc(O)cc1)C(=O)c1ccc(O)cc1O,CHEMBL4540811,4.127104798364807,-9.67365
4047,CN(C)S(=O)(=O)c1ccc(cc1)-n1nc(c2CCCCc12)C(F)(F)F,CHEMBL1649655,3.3010299956639813,-8.4578
4048,CCOc1cc(NC(=O)C2(CCC2)NC(=O)c2ccc3c(C4CCCC4)c(-c4ncc(Cl)cn4)n(C)c3c2)ccc1\\C=C\\C(O)=O,CHEMBL3355225,4.1303337684950066,-9.27494
4052,C[C@H]1CCCN1[C@H]1CCN(C1)c1ccc(NC(=O)c2cc(F)ccc2C)c(C)c1,CHEMBL2403550,4.477121254719663,-10.47711
